Name=0523_01_02,05/23/2002 17:02:51,Fs=10kHz Spont,aneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T(ms),CH1(mV),CH2(mV),CH3(mV),CH4(mV),CH5(mV),CH6(mV),CH7(mV),CH8(mV),CH9(mV),CH10(mV),CH11(mV),CH12(mV),CH13(mV),CH14(mV),CH15(mV),CH16(mV),CH17(mV),CH18(mV),CH19(mV),CH20(mV),CH21(mV),CH22(mV),CH23(mV),CH24(mV),CH25(mV),CH26(mV),CH27(mV),CH28(mV),CH29(mV),CH30(mV),CH31(mV),CH32(mV),CH33(mV),CH34(mV),CH35(mV),CH36(mV),CH37(mV),CH38(mV),CH39(mV),CH40(mV),CH41(mV),CH42(mV),CH43(mV),CH44(mV),CH45(mV),CH46(mV),CH47(mV),CH48(mV),CH49(mV),CH50(mV),CH51(mV),CH52(mV),CH53(mV),CH54(mV),CH55(mV),CH56(mV),CH57(mV),CH58(mV),CH59(mV),CH60(mV),CH61(mV),CH62(mV),CH63(mV),CH64(mV)
1873.3,0.003977272,0.003977119,-0.00515749,-0.03256247,-0.07181955,-0.00027449,-0.019385947,-0.020970801,-0.000581656,-0.003023656,-0.004882,-0.002231152,-0.017994881,-0.011042689,-0.001066993,-0.011575762,0.005626768,0.012789656,0.044252166,-0.001487384,-0.002764225,-0.007647225,-0.015553881,-0.015182073,0.008860119,0.003023503,0.00025843,-0.003298146,-0.002020457,0.002861543,0.005093695,0,0.052272199,0.012740921,-0.016831417,0.008439576,-0.003557576,0.000162113,-0.004882,-0.003023656,-0.018366689,-0.004511192,0.00281296,-0.003185768,-0.004251762,0.005674503,0.007905656,0.001487384,0.005092848,-0.018900609,-0.007486113,-0.00695204,-0.015019808,-0.009765,-0.000581656,0.000323225,0.003718689,-0.004673152,-0.013694536,-0.014066344,0.003136033,0.001648649,0.017041265,0.002603113
1873.4,0.004050026,0.006491877,0.009708781,-0.019700656,-0.072806407,-5.62185E-05,-0.019070666,-0.013508371,-0.000622076,0.006701924,0.004883,0.000258351,-0.003274123,-0.003637848,0.003945354,-0.001665245,0.008051599,0.005506076,0.044510858,-0.00389705,-0.000210046,-0.009976046,-0.017922123,-0.010234397,0.006491877,-0.001819073,-0.00202897,-0.010444295,0.000517553,-0.006807447,-0.002182798,0,0.045085629,0.017558248,-0.009353821,0.008415325,-0.003533325,0.002546523,-0.004882,0.001818924,-0.013403848,-0.002077275,0.000363874,-0.012934599,-0.006548245,-0.006443573,-0.004260924,-0.00586895,-0.004624649,-0.023638096,-0.002546523,-0.004519126,-0.002804725,-0.002441,0.011584924,0.009975046,0.003637848,0.005141351,0.000986801,-0.009143924,0.000573772,0.008884722,0.009612172,0.002546523
1873.5,0.001680781,0.001681636,0.002603053,-0.019045841,-0.071351265,-0.004720947,-0.026079384,-0.01581294,0.001778503,-0.003104497,-0.009765,-0.011900146,-0.015408364,-0.005998007,-0.005691298,-0.001519728,0.00071143,0.000663497,0.04232855,0.003459285,0.009669132,0.002344132,-0.005642364,-0.005286722,0.004122636,0.000663351,-0.004317371,-0.012707444,-0.004268437,-0.001827437,0.000307709,0,0.03789806,0.010169576,-0.009200225,0.010833073,0.006256927,0.014696934,0.012207,0.011543503,-0.003557007,0.005238642,0.010120788,0.00661257,-0.001519728,-0.003912649,0.003103497,0.001422715,-0.002134146,-0.025933583,-0.002489934,-0.006968212,-0.010121642,0.004883,-0.003104497,0.009861868,0.001116007,-0.004576146,0.003460139,0.000662497,0.01021851,0.011236795,0.019273079,0.004931934
1873.6,0.006636536,0.013961394,0.007704325,-0.018391026,-0.065013123,0.002821325,-0.011115103,-0.00590951,0.004180083,-0.003144917,-0.002441,-0.011851642,-0.010452606,-0.008359166,-0.00556195,0.003508788,0.012902262,0.008027917,0.047470242,-0.003832381,1.63113E-05,-0.012190689,-0.012894606,-0.012546046,-0.000687606,-0.001738225,-0.004163772,-0.017412593,-0.006612427,0.000711573,-0.002085785,0,0.03803549,0.005221904,-0.018811629,-0.001398179,-0.010808821,-0.004890656,-0.007324,-0.000703917,-0.010800166,0.00034756,0.010112702,0.006628738,0.003508788,-0.008706725,-0.001738083,-0.003491619,0.007679358,-0.02334707,-0.004875344,-0.002094298,0.00209344,-0.002441,0.001738083,-1.63113E-05,0.005917166,-0.006968642,-0.011155523,-0.013945083,0.005214248,0.001381868,0.016725987,-7.65563E-06
1873.7,0.009151291,0.004268152,0.005480596,-0.022619212,-0.06844098,-0.001842404,-0.018124821,-0.015538079,-0.003185338,-0.010509338,-0.012207,-0.006920139,-0.020145848,-0.013161325,-0.005432603,-0.010993695,0.015327093,0.008068338,0.045286934,0.003523954,0.01233649,0.00012949,-0.003055848,-0.010040371,0.004268152,-0.001697801,-0.011334172,-0.014793742,-0.011398417,-0.008957417,0.002845722,0,0.033290921,0.005157232,-0.013776033,0.00590157,-0.00101857,0.004817755,0,0.001697662,-0.005836325,0.005222477,0.007663616,-0.003121093,-0.015876695,-0.011058801,-0.009022662,-0.010848954,-0.009362139,-0.025642556,-0.012142755,-0.002102384,-0.000339477,0.004883,0.004138662,0.00719451,0.013161325,0.007727861,-0.003799185,0.005626338,0.014857987,0.00617594,0.014179894,0.007259755
1873.8,0.011665046,0.009223911,0.008140868,-0.012198397,-0.057219838,0.005699868,-0.00560254,-0.005634649,-0.000783758,-0.005666758,-0.004882,-0.009313636,-0.020073089,-0.015521483,-0.010186255,0.006240821,0.005545924,0.010549758,0.045545626,-0.001325712,0.007566669,-0.009523331,-0.005424089,-0.005092695,0.004340911,-0.001657377,-0.016063573,-0.014615891,-0.006418407,-0.008860407,0.000453228,0,0.040752351,0.00753456,-0.016063437,-0.001446682,-0.003436318,-0.002562834,-0.007324,-0.003225758,-0.008197483,0.002773394,0.00765553,-0.003104924,-0.005966179,-0.006087877,-0.006540242,-0.008439288,-0.006871636,-0.027939043,-0.007203166,0.00033153,0.002109606,0.007324,0.008981242,0.009522331,0.025287483,0.010218364,-0.001325848,0.003224758,0.004971725,0.006087013,0.011633801,0.002320166
1873.9,0.014178801,0.004413669,0.005917139,-0.016426583,-0.058205695,-0.001405861,-0.012611258,-0.017704219,-0.008149179,-0.008149179,-0.004882,-0.016589132,-0.007793331,-0.005674642,-0.002732907,0.006386338,0.007970755,0.000825179,0.043363318,0.001147623,0.012562848,-0.004527152,-0.007793331,-0.00746902,0.004413669,0.003266046,0.001180026,-0.00223104,0.003443603,-0.001439397,0.010266735,0,0.033565781,0.009910887,-0.013468841,-0.001470934,-0.000970066,0.004704576,-0.004882,0.001616821,-0.005674642,0.012530311,0.014971444,0.001794245,-0.000937662,0.008650046,0.008148179,0.001293377,0.007824868,-0.00337953,0.002619424,0.000323444,-0.002764311,-0.004883,-0.000824179,0.004527152,0.000792642,-0.009265132,-0.01594151,-0.008941821,-0.004915536,0.003557086,0.011528709,0.004705576
1874,0.006927556,0.004486427,0.003694411,-0.020654768,-0.059192553,-0.001187589,-0.019619977,-0.022449788,0.006459401,-0.015513599,-0.004882,-0.006774629,-0.010161573,-0.012918801,-0.00504456,-0.008116146,0.007954586,0.003306599,0.04850501,-0.003703043,0.007793026,0.000469026,-0.007720573,-0.012287344,0.004486427,0.00330647,0.003774626,0.000388811,-0.003783387,-0.006225387,-0.001891758,0,0.026378212,8.12152E-05,-0.023080245,-0.003937185,-0.005828815,-0.002676013,-0.012207,0.011341401,-0.008035801,-0.002125772,0.017405358,0.004252414,-0.003233146,0.00141497,-0.004018401,-0.003620957,0.000549371,-0.015441017,0.002676013,-0.002126642,-0.002756228,-0.009765,-0.003306599,0.014178974,0.012918801,0.002990371,-0.003702172,0.005747599,0.004729202,0.010792159,0.021188616,0.007089987
1874.1,-0.000323689,-0.005205815,-0.008294318,-0.017558954,-0.057737411,0.006354682,-0.014421695,-0.007664358,0.00641898,-0.00090602,0.004883,-0.001843126,-0.005205815,-0.00062996,0.007291788,0.006677371,0.003055417,-0.00153598,0.038997702,-0.001228709,0.003023205,-0.001858795,-0.005205815,-0.012222669,-0.000323815,-0.006418106,-0.010719775,-0.011640338,-0.008569377,-0.008569377,0.000598748,0,0.038722642,0.012223543,-0.015602649,0.003362563,0.001519437,-0.000290603,-0.002441,-0.00090602,-0.00795496,-0.002133854,0.010072272,0.004268583,-0.007970629,-0.000938106,-0.01130198,-0.010978291,-0.014050126,-0.022619503,-0.002150397,-0.004575728,0.004575854,0.007324,0.00885998,0.021389795,0.00551296,-0.014050126,-0.015876834,-0.00397798,-0.00759906,-0.001503768,0.013759523,0.007033397
1874.2,-0.000250934,0.009514944,0.006571954,-0.014462139,-0.053840268,0.001689954,-0.018989414,-0.012408927,-0.00094544,-0.01559444,-0.002441,-0.009119623,-0.017340056,-0.012757119,0.002538136,0.009264887,0.007922248,0.00338744,0.046580394,-0.003638374,0.000695384,-0.011511616,-0.019782056,-0.017040993,-0.000251056,0.005829318,-0.000800175,-0.001697487,0.001293632,-0.003589368,0.003088255,0,0.031536073,0.004833871,-0.013008053,0.000897311,0.003984689,0.004534808,0,-0.00582844,-0.012757119,-0.002141937,0.002740185,-0.005481248,-0.002942113,0.006474818,0.00582844,0.008521374,0.000646377,-0.01514999,-0.004535808,-0.004583815,-0.002740063,0,-0.00338744,0.021276616,0.010315119,0.000646377,0.001245503,-0.00882056,0.002044679,0.000848305,0.00877143,0.002093808
1874.3,0.002262821,0.004704702,0.009232225,-0.018690325,-0.054827126,0.006791225,-0.008908132,-0.014713497,0.006338139,0.001455139,-0.002441,-0.009071119,-0.014826298,-0.005351278,-0.004656517,-0.005238596,0.007906079,0.018076861,0.049281086,0.00127696,0.010574563,0.005691563,-0.007502298,0.000113682,0.007146702,-0.001455258,-0.000646576,-0.011284636,-0.008375358,-0.003492358,-0.004187238,0,0.024349503,-0.002554801,-0.010412457,0.00331406,0.00156794,0.002037219,0.004883,0.006338139,-0.007793278,0.00273298,0.007615099,-0.000582079,-0.005238596,-0.010525258,-0.008780139,-0.00371796,-0.001746119,-0.027211477,0.005286781,-0.004591901,-0.00029098,0.007324,0.008779139,0.038253437,0.005351278,0.005577881,-0.006046159,-0.003897139,0.001923417,-0.004123623,0.013549338,0.006920219
1874.4,-0.004988424,0.00477746,0.002125497,-0.01315251,-0.053371983,0.009450497,-0.015917851,-0.012134066,-0.001026281,-0.008351281,-0.009765,-0.006580616,-0.01475354,-0.015036437,0.002796831,-0.000210079,0.007889911,0.010792281,0.054421778,0.001309295,0.008245742,-0.008844258,-0.00742954,-0.002263642,-0.00254654,-0.008738834,-0.010258977,-0.013548785,-0.005836348,-0.015602348,0.003185268,0,0.024486934,0.002263526,-0.010258861,-0.004034192,0.001592192,-0.002902371,0.004883,0.003855719,-0.015036437,0.000282897,0.000283013,-0.005448911,-0.007534079,-0.003112334,0.001026281,-0.003750295,-0.011463616,-0.024623964,0.000460371,0.000283013,0.002158103,0.007324,0.008738719,0.045465258,0.010153437,-0.001697616,-0.006013821,-0.006297719,0.004244156,0.00311245,0.013444245,0.009304629
1874.5,0.002408331,0.014616219,0.007226768,-0.007614695,-0.047033841,0.004785768,-0.00827757,-0.016879636,0.003816298,0.003815298,-0.007324,-0.004091113,-0.014680781,-0.005189596,-0.001956821,-6.45629E-05,0.010314742,0.003508702,0.04979847,0.003782629,0.008358921,-0.001406079,-0.004914781,-0.004639967,-3.27815E-05,0.010833589,-0.002781377,-0.008487934,-0.010622338,0.001584662,0.005675775,0,0.029507364,0.004639854,-0.007664265,0.005707556,-0.003266556,0.00192404,-0.002441,0.008698298,-0.010072596,0.000274815,0.007598927,-0.000549742,-0.007388563,-0.003023411,0.001066702,-0.008665629,-0.011415113,-0.02692045,-0.00192404,-0.004608073,-0.005157815,0,-0.001066702,0.047793079,0.000307596,-0.008974113,-0.001099483,-0.008699298,-0.003201106,0.000581523,0.008456152,0.00924804
1874.6,0.014688086,0.007364977,0.00988704,-0.016725881,-0.052902699,0.00012204,-0.020169288,-0.016742205,0.001333877,-0.013315123,-0.009765,-0.011366609,-0.012166023,-0.007550755,-0.001827474,0.004963954,0.012740573,0.008432123,0.052498162,0.001373964,0.010914099,0.006031099,3.99768E-05,-0.002134291,0.002481977,0.003549013,-0.002627778,-0.005869083,-0.005642328,-0.010526328,0.000841281,0,0.027202795,0.007017182,-0.012393669,0.003241305,-0.003242305,0.00430845,0.012207,0.018423877,0.004656245,0.012473732,0.027121841,0.004349427,0.007404954,0.001948513,0.010873123,-0.003814964,-0.008925609,-0.019449937,-0.00675045,-0.009499159,-0.002707732,0.007324,0.006216877,0.072093901,0.000226755,-0.006483609,-0.018156146,-0.008658877,-0.008205368,-0.001948404,0.00591006,0.01651645
1874.7,-0.004770159,0.000112735,0.010105311,-0.023395066,-0.049006556,0.005222311,-0.010089007,-0.011721775,0.001293457,0.001293457,0,0.003329894,0.000113735,-0.002586914,0.003184874,-0.00465653,0.007841404,0.008472543,0.052756854,0.006289298,0.015909278,0.008585278,0.002554735,0.005255384,0.007437735,0.003589437,-0.004915179,0.001633768,0.004219682,0.001778682,0.003330788,0,0.024899225,-0.00037149,-0.029329073,-0.004106947,-0.005659053,-0.005513139,0,0.001293457,-0.000145914,0.012465649,0.019789755,0.009247596,0.00022647,-0.005287563,-0.001293457,-0.001406298,-0.006435106,-0.016863424,0.000630139,0.000258755,-0.000258649,-0.004883,-0.003589543,0.084187722,0.002586914,0.005771894,-0.001034808,-0.001293457,-0.001002629,0.017493669,0.015569967,0.035990861
1874.8,0.007509596,0.007510493,-0.001883417,-0.015416252,-0.052434414,0.002999583,-0.019538725,-0.004260344,-0.001187964,-0.001188964,0,0.005820397,-0.004696507,-0.004947073,0.000873222,-0.002069013,0.012708235,0.013395964,0.050574546,0.008762632,0.013581457,0.006257457,0.002627493,0.00532006,0.000185493,-0.001253139,0.000121421,-0.007954381,-0.005448308,-0.003007308,0.005821295,0,0.029919656,0.009328838,-0.016968477,0.000751801,-0.010517801,-0.005569728,0,0.001253036,-0.019596073,0.000250566,0.010015669,0.004381765,0.002813987,-0.005198639,0.010953964,0.005885368,-0.001503603,-0.014276911,-0.001754272,-0.007073331,0.002190434,0.012207,0.018343036,0.103605543,0.007389073,0.003378397,-0.00344347,-0.008578036,0.001317109,0.002756742,0.013023874,0.040817272
1874.9,0.000258351,0.002700252,0.000775854,-0.014761437,-0.048537272,0.003217854,-0.011899444,-0.013888914,0.006095616,-0.010994384,0.004883,0.003426901,-0.009506748,1.67682E-05,0.00588557,0.005400503,0.005368066,-0.001212616,0.038625238,-0.003412033,0.003928636,-0.003395364,-0.011948748,-0.006822265,0.000258252,-0.003653715,0.00027502,-0.01265953,-0.005351298,-0.005352298,0.000986801,0,0.022733086,0.001940166,-0.026580881,-0.00415545,-0.01293455,-0.012950318,-0.007324,0.003653616,-0.004866232,0.007566483,0.014890583,0.009279934,0.002959503,-0.002667715,0.006111384,-0.003911967,-0.006338099,-0.021455397,-0.009021682,-0.011964417,-0.000242483,0.007324,0.010978616,0.103492364,-1.57682E-05,-0.001455099,-0.008294132,-0.010978616,0.001195848,0.009991815,0.015359781,0.038318682
1875,0.017421106,0.00765601,0.010760126,-0.001899623,-0.039758129,0.008319126,-0.006701162,-0.006427483,-0.001268805,-0.011034805,-0.007324,-0.008731596,-0.01919999,-0.009668391,-0.006192083,-0.00421998,0.007792897,0.008593805,0.04864993,0.003944301,0.004041815,-0.003282185,-0.01431699,-0.014082589,-0.00699299,-0.008496291,-0.006896381,-0.017364679,-0.007696288,-0.010138288,-0.003847692,0,0.027752517,0.006758493,-0.016661285,-0.001737702,0.001737702,0.001641093,-0.002441,0.003613195,-0.014551391,-0.002206599,0.002675497,-0.000468897,0.00066302,-0.000137791,0.003709805,0.008262699,-0.001406596,-0.018867884,-0.004083093,-0.016855503,-0.017324401,-0.002441,-0.003710805,0.100938185,-0.002538609,-0.003848596,-0.008261795,-0.010938195,0.001074586,0.005019887,0.010372689,0.038262093
1875.1,-0.002037139,-0.002037232,-0.003670603,-0.011010808,-0.048068987,0.008537397,-0.008827881,-0.011172053,-0.008634225,-0.008634225,0,0.001082907,-0.004478232,-0.00470455,0.001261265,-0.004074464,-0.001989272,-0.003572775,0.039142623,-0.003347364,0.001713993,-0.010493007,-0.002037232,-0.004251914,0.010169768,0.006193132,0.003023219,-0.007420828,-0.007599278,-0.007599278,0.003524815,0,0.025448947,-0.003072179,-0.016507689,-0.004203954,-0.005562046,-0.005739497,-0.002441,0.001131775,-0.00470455,-0.004656682,0.009991411,-0.000452728,-0.006515464,-0.004931868,-0.001131775,-0.001535636,-0.001358093,-0.011398371,0.003298497,0.002667411,-0.002667318,0,0.003572775,0.088618007,-0.00261945,-0.003800093,-0.013112457,-0.006014775,0.005836325,0.00737296,0.007825596,0.023557503
1875.2,0.002917616,0.002918526,0.001430669,-0.015238993,-0.046613844,0.001431669,-0.015836599,-0.013476623,-0.006232646,-0.008674646,0.002442,-0.011075589,-0.009288474,-0.009506709,-0.003492387,-0.008810947,0.00287756,0.003791646,0.036960315,-0.00087303,0.009151172,-0.005496828,-0.004405474,-0.001746238,0.000476526,0.003791556,0.005617818,-0.007242977,-0.002619268,-0.007502268,0.003573321,0,0.030469377,0.006629149,-0.016354093,-0.004228205,-0.015303795,-0.008238086,-0.002441,0.008415354,-0.002182709,0.005101235,0.017308325,-0.00043656,-0.001486947,-0.007283944,-0.013298354,-0.01865797,-0.008634589,-0.018576858,-0.006410914,-0.004664675,0.002222765,0.002442,0.008415354,0.090945828,0.007065709,0.003572411,-0.000873119,-0.008416354,-0.001608937,-4.09669E-05,0.005279503,0.021058914
1875.3,0.002990371,-0.004332715,0.00408994,-0.014584179,-0.040275702,-0.00079206,-0.020404318,-0.018222192,-0.013597066,-0.018480066,-0.009765,-0.013468086,-0.018981715,-0.016749868,-0.00824604,-0.00134143,-0.004462609,-0.001050934,0.032336007,-0.000840695,0.004381351,-0.012708649,-0.011657715,-0.011446563,0.007874285,0.00383198,-0.001552583,-0.004624126,-0.002522258,-8.12583E-05,0.010945828,0,0.028164808,0.004122477,-0.008876497,0.000630543,0.001810457,-0.008294675,0,-0.001391066,-0.009425868,0.000210152,0.007534238,-0.000420391,0.00354157,0.00501198,0.001390066,-0.006483305,0.006062914,-0.008666344,0.008293675,0.007534238,0.004672848,0.009766,0.008374934,0.076184649,-0.000339132,0.001179914,-0.013047781,-0.010816934,-0.006613199,0.004753106,0.005174411,0.016120325
1875.4,0.005505126,0.005505043,0.006750212,-0.011487364,-0.03149656,0.001868212,-0.012765036,-0.018084762,-0.018520487,-0.018520487,-0.012207,-0.010978583,-0.018908957,-0.014228026,-0.005674692,-0.006078914,0.002845222,0.003872487,0.035036699,-0.000808361,0.00449453,-0.00038747,-0.006701957,-0.006498887,-0.004260957,-0.003451596,-0.011163983,-0.009328275,-0.007308248,-0.009750248,-0.006094666,0,0.020978238,0.004057805,-0.008722901,0.003047291,-0.003048291,-0.001026265,-0.002441,-0.001431487,-0.009345026,0.00020207,0.007526152,-0.010170222,-0.008519914,-0.014430096,-0.008335513,-0.018722639,-0.015861583,-0.023168831,-0.008738735,-0.012004848,-0.00996807,-0.004883,-0.001430487,0.06386447,0.004462026,0.001228417,-0.008132444,-0.010776513,-0.00673446,0.004664179,0.017276318,0.013621735
1875.5,0.003135881,0.003136801,0.004526483,-0.00594955,-0.047130417,0.002086483,-0.010007755,-0.015505331,0.003412093,-0.006353907,0.002442,-0.003606079,-0.009070199,-0.009264185,0.001778656,0.001390603,0.005271053,0.001471907,0.027970391,-0.000776026,0.004607709,-0.000274291,-0.009070199,-0.011317212,-0.001746199,-0.000970172,-0.006128384,0.000614576,0.000113762,-0.007211238,-0.003605159,0,0.025998669,0.011318132,-0.011011305,0.00302304,-0.00058204,0.003799146,0.002442,-0.001471907,-0.014147185,-0.004689013,0.007518066,-0.005271053,-0.008374397,-0.007017172,0.008794907,0.003218026,-0.003606079,-0.015699318,-0.008682146,-0.009571934,-0.009959987,-0.002441,-0.003912907,0.061309291,0.001940185,-0.008489079,-0.010541106,-0.005853093,-0.004413722,0.002134252,0.004964225,0.001358146
1875.6,0.005650636,0.00809256,0.007186755,-0.007736735,-0.040793275,-0.002578245,-0.017016474,-0.012926901,-0.008836328,-0.001512328,0.002442,0.001325424,-0.00655644,-0.009183344,0.004349003,0.008860119,-0.006953116,-0.000929672,0.020905083,-0.010509692,0.004720887,-0.007486113,-0.01143944,-0.006369536,-0.00411544,-0.008253748,-0.008415785,-0.008972573,-0.004672228,-0.014438228,-0.008439652,0,0.018812099,0.00148746,-0.003532709,0.000557788,-0.000557788,0.003742556,-0.002441,0.005812672,-0.009183344,0.000185904,0.00995098,0.009393116,0.008860119,0.005278752,0.013718328,0.003185692,0.008649424,-0.015553805,-0.003743556,-0.00958002,-0.007509904,-0.002441,-0.001511328,0.046548113,0.014066344,-0.001115576,-0.005625768,-0.000929672,-0.009417983,-0.000396675,0.002417132,0.008625556
1875.7,-0.006483609,0.000840318,-0.004801974,-0.011964921,-0.044220132,0.002523026,-0.019143192,-0.01523047,-0.003993748,-0.001552748,0.002442,0.006256927,-0.001600682,-0.001778503,0.004478351,0.011447636,0.005238715,0.006435748,0.028487775,0.001729642,0.009717066,-0.002489934,-0.004041682,-0.013629861,0.000840318,-0.008213325,-0.005821185,-0.011236722,-0.007017219,0.000306781,0.003815854,0,0.02383253,0.006305788,-0.003379113,0.007857536,-0.000533536,-0.001196033,0,0.003330252,-0.004219503,0.009943821,0.014825894,-0.002797715,0.006564636,0.007808675,0.003992748,0.000711358,-0.001067073,-0.005642291,-0.011010967,-0.004705106,-0.007501821,0,0.008213252,0.046434934,-0.000662497,-0.005950073,-0.00559343,-0.008214252,-0.002215245,0.006839397,0.01451904,0.003686967
1875.8,0.010679146,0.013120076,0.012506298,-0.001544106,-0.03055799,0.005182298,-0.006620911,-0.00776904,-0.008917169,-0.006475169,0.002442,-0.01322557,-0.023500924,-0.009021662,-0.005157301,0.004269152,0.002780546,-0.000848831,0.023864467,-0.003121023,0.007389245,-0.007259755,-0.011293924,-0.011123185,0.013120076,-0.000848901,0.001657414,-0.008616871,0.000404791,0.000403791,-0.001018639,0,0.01908696,0.006241116,-0.008108517,-0.001931715,-0.010275285,-0.008577623,-0.007324,-0.004034169,-0.011463662,0.002611738,0.002610808,-0.002781546,-0.005496848,-0.001867401,0.011358169,-0.004202977,0.00386443,-0.007938778,0.006135623,-0.004713192,-0.002610738,0,0.008172831,0.041438755,-0.000743338,-0.00590157,-0.010444093,-0.008173831,-0.002336507,-0.00545753,0.002206947,0.013395377
1875.9,0.008309901,0.015634834,0.01272457,0.001552709,-0.026661848,0.00540057,-0.011188629,-0.012514609,-0.004074589,-0.006515589,-0.009765,-0.008295066,-0.013662166,-0.006499821,-0.005027954,-0.000468331,-0.002118623,0.008957589,0.024123159,-0.000646689,0.002619424,0.000178424,-0.006338166,-0.00373451,0.005868834,-0.000808477,0.006693013,-0.00111502,0.005383801,0.005383801,0.006354868,0,0.021665391,0.006176444,-0.007954921,0.000485033,0.001955967,-0.003751212,-0.004882,0.000808411,-0.013823821,-0.004721344,0.009926722,-0.005206377,-0.000468331,0.000662523,0.006515589,-0.001794311,-0.005853066,-0.012676265,-0.001131788,-0.002280278,-0.002602656,0,0.000808411,0.031559576,0.011382821,0.003911934,0.001795245,0.006515589,-0.002457768,-0.003104457,0.002101854,0.006014788
